X,Y,OBJECTID,ID,EXTERNO,DIRECCION,LOCALIDAD,EQUIPO,NUMEROINTERSECCIONES_POREQUIPO,UBICACIONEQUIPO,FECHAINSTALACION,OPERACIONACTUAL,FUNCIONAMIENTO,IMPLEMENTACION,TIPOINTERSECCION,GRUPOSENALES,TOTALGRUPOSENALES,NUMEROFASES,GRUPOSVEHICULARES,GRUPOS_BRT,GRUPOSPEATONALES,GRUPOSSONOROS,GRUPOSCICLISTAS,CANTIDADCONTADORES,FUNCIONDETECTORES,ZONAAUTOMATICA
-74.07396338,4.699007451,467,1502,1502,KR 70D X AC 116,SUBA,ACTROS,SENCILLA,SI,2017/08/01 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",19,19,3,"1,2,3,4,4A",N/A,"21,22,23,24,33,34","721, 722, 723, 724, 733, 734","43,44",0,"Activación de sonoro, Brechas,Fases por demanda peatonal sonoro",1110
-74.11952932,4.71941178899999,468,771,1503,KR 112A X AC 80,ENGATIVA,C900,SENCILLA,SI,1999/06/15 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"3,4",N/A,"23,24 (Exc)","723, 724",NO,0,Activación de sonoro,1134
-74.12111334,4.72158487000002,469,778,1505,AK 114 X AC 80,ENGATIVA,C900,SENCILLA,SI,1999/06/15 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",20,20,3,"1,2,3A,3B,4A,4B,13A,13B,14A,14B,91,94A",N/A,"21,23A,23B,32,291,294A,314A,314B",N/A,NO,0,"Conteo, Brechas",1134
-74.07556328,4.67558098699999,470,492,1506,KR 56BIS X CL 78,BARRIOS UNIDOS,NO,DOBLE,NO,2000/07/19 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,15,4,"2,4,13,64",N/A,"24,32",N/A,"41,42A",4,N/A,1319
-74.07616189,4.67600104299999,471,499,1506,KR 58 X CL 78,BARRIOS UNIDOS,C900,DOBLE,SI,2000/07/19 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",7,15,4,"1,3,14",N/A,"21,23",N/A,"41A,42",4,N/A,1319
-74.12241194,4.72315760700002,472,783,1508,KR 115 X AC 80,ENGATIVA,C900,SENCILLA,SI,2001/10/26 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,2,"3A,4A","3B,4B","23,24","723,724",NO,0,"Cola - Siguiente Intersección, Activación de sonoro",1134
-74.12490637,4.72613056500001,473,789,1509,KR 119 X AC 80,ENGATIVA,C900,TRIPLE,SI,2001/07/25 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,13,2,"3,4",N/A,"23,24 ","723,724",NO,0,"Conteo, Brechas, Fases por demanda peatonal sonoro",1134
-74.12559545,4.72768243600001,474,1453,1509,KR 120 X AC 80,ENGATIVA,NO,TRIPLE,NO,2016/08/25 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,13,3,"1,14,94",N/A,"21,294",N/A,NO,0,"Conteo, Brechas, Cola",1134
-74.12588547,4.727851499,475,1519,1509,PUENTE DE GUADUA X AC 80,ENGATIVA,NO,TRIPLE,NO,2017/03/17 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,EXCLUSIVA VEHICULAR,2,13,2,"6,114",N/A,N/A,N/A,NO,0,N/A,1134
-74.09451226,4.71002943299999,476,631,1510,AK 86 X AC 90,ENGATIVA,C900,SENCILLA,SI,2000/02/02 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,4,"1,2,3,4,6",N/A,"21,24",N/A,NO,0,"Brechas, Fases por demanda",1111
-74.11360748,4.71131605699998,477,748,1511,KR 102 X AC 80,ENGATIVA,C900,SENCILLA,SI,2000/06/27 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,3A,4A,94A","3B, 4B","21,294A",N/A,NO,0,"Conteo, Brechas, Fases por demanda",1136
-74.11081902,4.71438619700001,478,1377,1512,KR 102 X CL 82,ENGATIVA,C900,DOBLE,SI,2015/10/25 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",18,32,3,"2,3A,4,11,911",N/A,"22,23A,24,32,33A,34,211,311","722,723A,724,733A,7311 (desconectados)",NO,0,Activación de sonoro,1114
-74.10958152,4.71568864099999,479,1378,1512,KR 102 X CL 83,ENGATIVA,NO,DOBLE,NO,2015/10/25 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",14,32,3,"1,3,4A,5,12",N/A,"21,23,24A,31,212,312","724A,731,7212",12_41,0,Activación de sonoro,1114
-74.11034851,4.720956575,480,1372,1513,AK 104 X DG 86A,ENGATIVA,NO,DOBLE,NO,2015/09/01 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",15,32,3,"1,2,3,14,93,914",N/A,"21,22,33,214","721, 722, 733, 7214 (Desconectados)",NO,0,Activación de sonoro,1114
-74.10941039,4.71994418499997,481,1374,1513,KR 103 D X DG 86A,ENGATIVA,C900,DOBLE,SI,2015/09/01 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",17,32,4,"2A,4,8,13,92A,94,913",N/A,"22A,24,32,34,213,313","722A,724,732,7313",44,0,Activación de sonoro,1114
-74.06520234,4.74249659100002,482,272,1514,AK 72 X AC 153,SUBA,C900,SENCILLA,SI,2008/03/07 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",16,16,3,"1,2,2A,3,4,10.2,92,92A",N/A,"21,22,23,24,31,32,34",N/A,NO,0,"Conteo, Brechas, Cola",1103
-74.08399857,4.74745263099999,483,560,1515,KR 92 X CL 151B,SUBA,ACTROS,DOBLE,SI,2000/07/12 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,11,3,"2,3,11",N/A,"22,23",N/A,NO,0,N/A,1118
-74.08292832,4.74974616700001,484,554,1515,KR 92 X AC 153,SUBA,NO,DOBLE,NO,2000/07/12 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,11,2,"1,6",N/A,"26,36","726, 736",NO,0,Activación de sonoro,1118
-74.08014465,4.75494322899999,485,1439,1516,KR 92 X CL 157C,SUBA,NO,DOBLE,NO,2017/06/16 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",3,12,4,"2,4",N/A,24,724,NO,0,N/A,1118
-74.08009191,4.75512907699999,486,1449,1516,KR 92 X CL 158,SUBA,ACTROS,DOBLE,SI,2017/05/09 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,12,2,"1,3,12",N/A,"21,23,212","721, 723, 7212",NO,0,Activación de sonoro,1118
-74.06675717,4.734781795,487,1522,1517,AK 72 X AC 147,SUBA,C900,SENCILLA,SI,2017/02/01 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,EXCLUSIVA PEATONAL,7,7,2,"1,2,2A",N/A,"21,22 (Exc)",722,NO,0,"Conteo, Cola, Fases por demanda peatonal sonoro",1102
-74.08220398,4.75098715600001,488,1533,1518,KR 92 X CL 154A,SUBA,ACTROS,SENCILLA,SI,2017/05/17 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,3",N/A,"22,23",723,NO,0,Activación de sonoro,1118
-74.12935399,4.70877340599998,489,1192,1567,KR 111C X CL 70C,ENGATIVA,ACTROS,SENCILLA,SI,2010/03/29 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,"1,2,3",N/A,"22,23",N/A,NO,0,N/A,1313
-74.12496672,4.710589669,490,1216,1568,KR 110 X AC 72,ENGATIVA,ACTROS,SENCILLA,SI,2011/05/17 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,22,23,34",N/A,NO,0,Brechas,1313
-74.05598408,4.71587832500001,491,155,1570,KR 49 X CL 129,SUBA,NO,DOBLE,NO,2000/04/26 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,10,3,"1,4,13",N/A,"21,213",N/A,NO,0,Brechas,1126
-74.05681754,4.71596366400001,492,163,1570,KR 50 X CL 129,SUBA,ACTROS,DOBLE,SI,2000/04/26 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,10,3,"2,3,14",N/A,"22,214",N/A,NO,0,Brechas,1126
-74.06365198,4.71667528,493,245,1571,AK 55 X CL 129,SUBA,ACTROS,SENCILLA,SI,2004/11/11 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,"2,3,4",N/A,"22,24",N/A,NO,0,N/A,1126
-74.07664911,4.67023279300003,494,505,1575,TV 56A X AC 72,BARRIOS UNIDOS,C900,SENCILLA,SI,2000/05/15 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,3,4",N/A,"21,23,24,31",N/A,NO,0,N/A,1314
-74.11181919,4.70466165900001,495,1624,1576,KR 96 X Cl 75,ENGATIVA,C900,SENCILLA,SI,2021/04/10 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",16,16,4,"1,2,3,4,13,14",N/A,"21,22,23,24,393","721, 723, 724",41.42,0,"Brechas, Activación de sonoro",1136
-74.05275759,4.72387012000002,496,124,1580,KR 46A X AC 138,SUBA,NO,DOBLE,NO,2000/06/13 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,13,2,"2A,4,13",N/A,"22A,24,313",N/A,NO,0,N/A,1126
-74.05411562,4.724350426,497,144,1580,KR 49 X AC 138,SUBA,C900,DOBLE,SI,2000/06/13 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,13,3,"1,2,3,14",N/A,"21,33,214",N/A,NO,0,N/A,1126
-74.0902472,4.68922642500002,498,600,1585,KR 70F X CL 75,ENGATIVA,ACTROS,SENCILLA,SI,2000/07/19 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,3,"1,2,3",N/A,"22,23",N/A,NO,0,N/A,1309
-74.09163698,4.68723414599998,499,611,1586,KR 70F X CL 73A,ENGATIVA,ACTROS,SENCILLA,SI,2004/07/26 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,4,"1,2,3,4",N/A,"21,23,24",N/A,NO,0,N/A,1309
-74.0918261,4.70100886699998,500,613,1595,TV 76 X DG 81I,ENGATIVA,C900,SENCILLA,SI,2000/05/06 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,4,"1,2,3,4",N/A,"21,22,23,24 (Reg)",N/A,NO,8,Cola - Siguiente Intersección,1112
-74.0923928,4.70383158700002,501,1301,1596,TV 76 X DG 83,ENGATIVA,C900,SENCILLA,SI,2013/03/23 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,4,"1,2,3,4",N/A,"21,23,24",N/A,NO,0,"Brechas, Fases por demanda, Fases por demanda peatonal",1112
-74.04367996,4.746501524,502,1420,1599,KR 20 X CL 166,USAQUEN,C900,SENCILLA,SI,2015/08/01 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",11,11,3,"2,3,4",N/A,"22,23,24,32","722, 723, 724, 732",NO,0,Activación de sonoro,1207
-74.04082352,4.68775556100002,503,1324,1600,AK 11 X CL 106,USAQUEN,C900,SENCILLA,SI,2013/12/13 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",17,17,4,"1,2,3,4,5,7,91,92",N/A,"21,22,23,31,32,291,292",N/A,41.42,0,"Conteo, Brechas, Cola - Siguiente Intersección",1213
-74.04207306,4.68842202600001,504,41,1601,AK 9 X CL 106,USAQUEN,C900,SENCILLA,SI,1988/02/25 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",13,13,2,"1,2,3,4",N/A,"21,22,23,24,31,32,33,34,293",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",1213
-74.05251528,4.73523770000003,505,1175,1602,KR 50 X CL 152,SUBA,C900,SENCILLA,SI,2009/09/01 00:00:00+00,PMT,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,4,"1,2,3,4,7",N/A,"21,22,23,34",N/A,NO,0,"Conteo, Brechas, Fases por demanda",1104
-74.05369273,4.66913458900001,506,138,1603,KR 13 X AC 85,CHAPINERO,C900,DOBLE,SI,1993/12/22 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,21,4,"1,3,4",N/A,"21,23,24,31",N/A,"43,44,142",0,"Conteo, Brechas",1915
-74.05394589,4.668695652,507,143,1603,KR 13 X CL 84A,CHAPINERO,NO,DOBLE,NO,1993/12/22 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",11,21,4,"4A,11",N/A,"211, 24A,311,34A","7211, 7311, 734A","41, 42",0,"Conteo, Brechas",1915
-74.05916693,4.66019994800001,508,181,1604,KR 13 X CL 74,CHAPINERO,NO,DOBLE,NO,1993/12/03 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,17,4,"3,1,12",N/A,"21,23,33,212","721, 733, 7212 (APAGADOS)",NO,0,N/A,1913
-74.05966984,4.65947381299998,509,185,1604,KR 13 X CL 73,CHAPINERO,ACTROS,DOBLE,SI,1993/12/03 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,17,4,"2,4,11",N/A,"22,24,34,211",N/A,NO,0,N/A,1913
-74.05852523,4.66111872200003,510,175,1605,KR 13 X CL 75,CHAPINERO,ACTROS,SENCILLA,SI,2006/11/22 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,3,4",N/A,"21,22,24",N/A,NO,0,"Brechas, Fases por demanda",1913
-74.04451754,4.74669210399998,511,57,1606,KR 21 X CL 166,USAQUEN,C900,SENCILLA,SI,2006/09/05 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"1,3,4",N/A,"21,23,31",N/A,NO,0,N/A,1207
-74.06147185,4.75006824000002,512,211,1607,KR 62 X CL 167,SUBA,C900,SENCILLA,SI,2004/03/04 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,4,"1,2,3,4",N/A,"22,23",N/A,NO,0,N/A,1121
-74.07734176,4.75900320900001,513,508,1608,KR 92 X AC 170,SUBA,ACTROS,DOBLE,SI,2004/03/17 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,10,3,"1,4,12",N/A,"21,24",N/A,NO,0,"Brechas, Fases por demanda",1130
-74.07750994,4.75855140599998,514,1308,1608,KR 92 X CL 169B,SUBA,NO,DOBLE,NO,2012/12/19 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,10,3,"2,5,11",N/A,"22,35",N/A,NO,0,"Brechas, Fases por demanda",1130
-74.0400381,4.74004378000001,515,33,1617,KR 16C X AC 161,USAQUEN,ACTROS,SENCILLA,SI,2000/08/15 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,22,24,33",N/A,NO,0,"Brechas, Fases por demanda, Cola - Siguiente Intersección, Fases por demanda peatonal",1201
-74.04568577,4.74134913900002,516,64,1618,KR 21 X AC 161,USAQUEN,ACTROS,SENCILLA,SI,2001/05/21 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",9,9,3,"1,3,4",N/A,"21,22,23,34",N/A,"43,44",0,"Conteo, Brechas, Fases por demanda",1201
-74.04299992,4.75046295700002,517,44,1619,KR 20 X AC 170,USAQUEN,C900,SENCILLA,SI,2000/07/13 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,2,"2,3,4",N/A,"22,24,33",N/A,"43,44",0,"Conteo, Brechas",1202
-74.0444455,4.73373106600002,518,58,1620,AK 19 X CL 152,USAQUEN,ACTROS,SENCILLA,SI,2001/07/02 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",13,13,4,"1,2,3,6",N/A,"21,22,23,31,32",722,"41,42",0,"Conteo, Brechas, Cola, Cola - Siguiente Intersección, Fases por demanda peatonal sonoro",1201
-74.11515778,4.71321322199998,519,752,1621,AK 104 X AC 80,ENGATIVA,C900,SENCILLA,SI,1993/12/29 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",18,18,5,"1,2,3A,4A,91,92, 94","3B,4B","21,22, 24A, 24B, 32,291, 292, 33A, 33B",N/A,NO,0,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección",1136
-74.116732,4.71547743299999,520,757,1622,KR 107 X AC 80,ENGATIVA,C900,SENCILLA,SI,1994/01/03 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,4,"2,3A,3B,4A,4B,8",N/A,"22,24A,24B,33A,33B,38",N/A,NO,0,"Conteo, Brechas, Fases por demanda",1136
-74.05788849,4.73585474399999,521,1405,1623,KR 55 X CL 152,SUBA,ACTROS,SENCILLA,SI,2015/07/08 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,22,23,24",N/A,NO,0,N/A,1137
-74.11062854,4.70840640500001,522,729,1624,CABECERA PORTAL 80 X AC 80,ENGATIVA,C900,SENCILLA,SI,2000/12/27 00:00:00+00,NORMAL,CA-TF,DEFINITIVA,"VEHICULAR, PEATONAL",13,13,3,"3A,4A","1B,2B,3B,4B,7B,91B,94B,291B","21,22,32",N/A,NO,0,"Conteo, Brechas, Fases por demanda",1136
-74.03527946,4.718829927,523,23,1625,KR 11 X CL 140,USAQUEN,C900,SENCILLA,SI,1993/05/11 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,22,23,24",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",1203
-74.08637283,4.73824043000002,524,1412,1626,KR 94 X AC 145,SUBA,C900,SENCILLA,SI,2014/12/18 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,"3,92",N/A,292,"793, 7292",NO,0,"Conteo, Brechas, Activación de sonoro",1101
-74.04493685,4.73161976599999,525,1355,1627,AK 19 X CL 150,USAQUEN,ACTROS,SENCILLA,SI,2015/08/01 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",18,18,2,"1,2,3,4,792",N/A,"21,22,23,24,31,32","721, 722, 724, 731, 732",41.42,0,"Conteo, Activación de sonoro",1201
-74.03989919,4.72077029100001,526,32,1628,KR 13 X CL 140,USAQUEN,C900,SENCILLA,SI,1993/05/11 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,3,4",N/A,"21,23,24,31",N/A,NO,0,"Conteo, Brechas",1203
-74.03758745,4.719791939,527,27,1629,KR 12 X CL 140,USAQUEN,C900,SENCILLA,SI,2006/11/08 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,22,23,24",N/A,NO,0,"Conteo, Brechas",1203
-74.03907644,4.72276248999998,528,29,1630,KR 13 X CL 142,USAQUEN,C900,SENCILLA,SI,1998/04/04 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,"1,3,4",N/A,"21,23",N/A,NO,0,"Conteo, Brechas, Cola",1203
-74.04591611,4.72588092500001,529,1353,1631,AK 19 X CL 144,USAQUEN,NO,DOBLE,NO,2015/08/01 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",12,30,2,"2,4,3A,11",N/A,"22,23A,24,211,32,311",validar,42.411,0,Conteo,1201
-74.04579594,4.72672821999998,530,1354,1631,AK 19 X CL 145,USAQUEN,ACTROS,DOBLE,SI,2015/08/01 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",18,30,2,"1,3,4A,12,7912",N/A,"21,212,23,24A,31,312","721,731,7212,724A,7312",41.412,0,"Conteo, Activación de sonoro",1201
-74.0510744,4.70207867900001,531,111,1633,KR 20 X CL 122,USAQUEN,ACTROS,SENCILLA,SI,1993/12/03 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,22,23,24",N/A,NO,0,"Brechas, Cola, Cola - Siguiente Intersección",1211
-74.05060963,4.70480222899999,532,108,1634,KR 20 X CL 125,USAQUEN,C900,SENCILLA,SI,1998/04/20 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"1,2,3,4",N/A,"21,23",N/A,NO,0,N/A,1211
-74.04145308,4.72140831600001,533,38,1635,AK 15 X CL 140,USAQUEN,C900,SENCILLA,SI,1993/05/11 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,2,"1,2,3,4,13,14",N/A,"21,22,23,24,31,32",N/A,NO,0,"Conteo, Brechas",1203
-74.04133729,4.72366912400003,534,37,1636,AK 15 X CL 142,USAQUEN,C900,SENCILLA,SI,1998/04/01 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,2,"1,2,3,4,13,14",N/A,"21,22,23,24,31,32",N/A,NO,0,"Conteo, Brechas",1203
-74.04320819,4.71632478700002,535,49,1637,AK 15 X AC 134,USAQUEN,C900,SENCILLA,SI,2000/08/15 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4,11,14",N/A,"21,32 (Reg)",N/A,NO,4,Cola - Siguiente Intersección,1201
-74.06438249,4.72818069700003,536,259,1648,AK 58 X AC 138,SUBA,ACTROS,SENCILLA,SI,1993/09/16 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",11,11,4,"1,2,3,4,5,6,92",N/A,"22,23,24,31",N/A,NO,0,"Brechas, Fases por demanda vehicular",1125
-74.06274411,4.73317065399999,537,1179,1649,AK 58 X AC 147,SUBA,ACTROS,SENCILLA,SI,2010/01/19 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,3,11,12",N/A,"22,211",N/A,NO,0,"Conteo, Brechas",1137
-74.06355414,4.73067474499999,538,1343,1650,AK 58 X CL 145,SUBA,ACTROS,SENCILLA,SI,2014/07/22 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,4,6",N/A,"21,24,32,34",N/A,NO,0,Brechas,1125
-74.05991919,4.73606103600002,539,1292,1652,KR 56 X CL 152,SUBA,ACTROS,DOBLE,SI,2012/12/26 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",11,19,4,"1,2A,4,13",N/A,"21,22A,24,213,31,34,313",N/A,NO,0,N/A,1137
-74.04980731,4.68088756700001,540,98,1609,AK 15 X CL 95,CHAPINERO,C900,SENCILLA,SI,1980/10/29 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"2,4",N/A,"22,24",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",1904
-74.04116093,4.729349754,541,36,1610,AK 15 X AC 147,USAQUEN,C900,SENCILLA,SI,1998/06/09 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,4,"1,2,3,4,13,14",N/A,"22,23,24,31,313,314",N/A,NO,0,"Brechas, Fases por demanda",1216
-74.07455747,4.728040663,542,1123,1612,TV 76 X CL 136,SUBA,C900,SENCILLA,SI,2007/12/21 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"2,94",N/A,"24,294",N/A,NO,0,"Brechas, Fases por demanda",1120
-74.08161032,4.73552305499999,543,1124,1613,AC 145 X CL 137,SUBA,C900,SENCILLA,SI,2007/12/28 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,EXCLUSIVA VEHICULAR,2,2,2,"1,4",N/A,N/A,N/A,NO,0,N/A,1131
-74.04464723,4.73289166799998,544,60,1614,AK 19 X CL 151,USAQUEN,ACTROS,SENCILLA,SI,1998/06/09 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,4,5",N/A,"21,24,32",N/A,NO,0,"Conteo, Brechas, Fases por demanda",1201
-74.04532259,4.729681411,545,61,1615,AK 19 X AC 147,USAQUEN,ACTROS,DOBLE,SI,1989/10/01 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",15,27,3,"1,12,3,4A,8",N/A,"21,212,23,24A,31,312,33,34A",N/A,"41,412",0,"Conteo, Brechas",1201
-74.04553191,4.72843810199998,546,1622,1615,AK 19 X AC 146,USAQUEN,NO,DOBLE,NO,2019/01/10 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",12,27,3,"11,2,3A,4",N/A,"211,22,23A,24,311,32",N/A,"42,411",0,"Conteo, Brechas",1201
-74.04377956,4.73660227800002,547,54,1616,AK 19 X AC 153,USAQUEN,C900,SENCILLA,SI,2004/08/19 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",24,24,4,"1,2,3,4,8,93",N/A,"21,22,23,24,31,32,33,34","721, 722, 723, 724, 731, 732, 733, 734","41,42",0,"Conteo, Brechas",1201
-74.05948163,4.75418001200001,548,183,1877,KR 62 X CL 169B,SUBA,C900,TRIPLE,SI,2006/10/12 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,19,4,"2,18,3A,4",N/A,"22,23A,34",N/A,NO,0,"Brechas, Fases por demanda",1123
-74.05806581,4.75436224999999,549,1133,1877,AK 58 X CL 170,SUBA,NO,TRIPLE,NO,2006/10/12 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,EXCLUSIVA PEATONAL,2,19,2,4A,N/A,24A (Exc),N/A,NO,0,N/A,1123
-74.05976684,4.70773783700002,550,190,1878,KR 51A X AC 127,SUBA,C900,SENCILLA,SI,2002/02/15 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,4,"1,3,4",N/A,"21,23,24",N/A,NO,0,N/A,1127
